Date,SPY
2015-12-08,-0.006742289090656046
2015-12-09,-0.007810317173087587
2015-12-10,0.0025781492651757803
2015-12-11,-0.019571628681168997
2015-12-14,0.005039942212146515
2015-12-15,0.010442915448114097
2015-12-16,0.014526136246169063
2015-12-17,-0.015355890018605718
2015-12-18,-0.01797517069859735
2015-12-21,0.008215372758934731
2015-12-22,0.009033153710714212
2015-12-23,0.012307188646496861
2015-12-24,-0.00165158089507066
2015-12-28,-0.0022875581963917534
2015-12-29,0.010615191784512356
2015-12-30,-0.007112949802647694
2015-12-31,-0.010053649072064757
2016-01-04,-0.014078094717724947
2016-01-05,0.001689745087594501
2016-01-06,-0.012694215431059678
2016-01-07,-0.02428415707299268
2016-01-08,-0.011037153418510129
2016-01-11,0.000989447063562259
2016-01-12,0.008035870130393002
2016-01-13,-0.025256550873991503
2016-01-14,0.01628357249171473
2016-01-15,-0.02170060246351852
2016-01-19,0.0013304725245322413
2016-01-20,-0.012897580316838382
2016-01-21,0.0055860451130347235
2016-01-22,0.020307972435606662
2016-01-25,-0.015232141665825065
2016-01-26,0.013551041143385128
2016-01-27,-0.0109431406366423
2016-01-28,0.005195772960086783
2016-01-29,0.024085002365282923
2016-02-01,-0.0003615474137698131
2016-02-02,-0.0181867925101539
2016-02-03,0.005977362078338011
2016-02-04,0.001566781348422226
2016-02-05,-0.01923371436347253
2016-02-08,-0.013552625886742392
2016-02-09,5.388071981261874e-05
2016-02-10,-0.0008630262366166341
2016-02-11,-0.013093675510104437
2016-02-12,0.020407608895795064
2016-02-16,0.016737401999765103
2016-02-17,0.016202909543040173
2016-02-18,-0.004104312839207282
2016-02-19,-0.00046877589657737446
2016-02-22,0.014375359479251115
2016-02-23,-0.0127101941907489
2016-02-24,0.004565029056603114
2016-02-25,0.012039271528587248
2016-02-26,-0.002303990587077556
2016-02-29,-0.007873214862238747
2016-03-01,0.023234932781685907
2016-03-02,0.004482202172309814
2016-03-03,0.003911889861261433
2016-03-04,0.003248213861599371
2016-03-07,0.0007981362922247036
2016-03-08,-0.010977925083114149
2016-03-09,0.00492775234211851
2016-03-10,0.0008017025378132264
2016-03-11,0.01600846591607461
2016-03-14,-0.0012832010790160124
2016-03-15,-0.0016313423805541037
2016-03-16,0.005770950583913754
2016-03-17,0.006324161419530405
2016-03-18,0.003921825499269247
2016-03-21,0.0014178026912397745
2016-03-22,-0.0005374261745891449
2016-03-23,-0.006621661092591211
2016-03-24,-0.00044279420524811466
2016-03-28,0.0005905849727762977
2016-03-29,0.009207453976481912
2016-03-30,0.004378335385583976
2016-03-31,-0.0024299149672801323
2016-04-01,0.006788641939776366
2016-04-04,-0.003243232092969057
2016-04-05,-0.010038060447789897
2016-04-06,0.010862307583573254
2016-04-07,-0.01203841472026099
2016-04-08,0.0026932341868081463
2016-04-11,-0.002349673899633305
2016-04-12,0.009269391688198278
2016-04-13,0.010050501997035423
2016-04-14,4.830462455388136e-05
2016-04-15,-0.0011067440883039317
2016-04-18,0.007002177148462296
2016-04-19,0.003149350462751022
2016-04-20,0.0009528845927947075
2016-04-21,-0.005393399380341848
2016-04-22,0.0
2016-04-25,-0.0017244087566772022
2016-04-26,0.0014851786559083315
2016-04-27,0.0020560614411299677
2016-04-28,-0.00911743328197537
2016-04-29,-0.00541344104343752
2016-05-02,0.007916974660109273
2016-05-03,-0.00874097035399513
2016-05-04,-0.005594161711374807
2016-05-05,-0.00019500634491226155
2016-05-06,0.003652506745751201
2016-05-09,0.0008260198185079853
2016-05-10,0.012357315119709007
2016-05-11,-0.009398837459611958
2016-05-12,0.0002905026998732832
2016-05-13,-0.008752354286636722
2016-05-16,0.009816780389294304
2016-05-17,-0.0093774440324463
2016-05-18,0.00029293016813191947
2016-05-19,-0.0034711030513535405
2016-05-20,0.006297382327486755
2016-05-23,-0.001363265161857611
2016-05-24,0.012878886138402622
2016-05-25,0.006760078823441406
2016-05-26,0.000286816425690568
2016-05-27,0.004290005788119437
2016-05-31,-0.0019042926052026906
2016-06-01,0.0020471418815603366
2016-06-02,0.0030389290480619404
2016-06-03,-0.002991317156897375
2016-06-06,0.005075284582819861
2016-06-07,0.00155993907315563
2016-06-08,0.0032545423021072945
2016-06-09,-0.001366616352095317
2016-06-10,-0.00952253279606258
2016-06-13,-0.007741456745981114
2016-06-14,-0.001968696231481676
2016-06-15,-0.00139525284229547
2016-06-16,0.0029799045672415153
2016-06-17,-0.00373078066071648
2016-06-20,0.006418930311681782
2016-06-21,0.0028348729816132733
2016-06-22,-0.0016326421899185493
2016-06-23,0.012938587871748843
2016-06-24,-0.036569709981371
2016-06-27,-0.01807218820007465
2016-06-28,0.017875178871552568
2016-06-29,0.016884604468194606
2016-06-30,0.013552916396981082
2016-07-01,0.0020986847020764065
2016-07-05,-0.007219477494962597
2016-07-06,0.005979831449027718
2016-07-07,-0.0006199723065669253
2016-07-08,0.014780503363074456
2016-07-11,0.003520605869849425
2016-07-12,0.007237282093397561
2016-07-13,-0.00013993271834391268
2016-07-14,0.005567918078230979
2016-07-15,-0.0013425754936451364
2016-07-18,0.0026840958684560194
2016-07-19,-0.0010174888698154525
2016-07-20,0.0041544472017701955
2016-07-21,-0.0037843841621510396
2016-07-22,0.0044751308649953955
2016-07-25,-0.002719385222777666
2016-07-26,0.0004611001594034775
2016-07-27,-0.0010615599013194795
2016-07-28,0.0011537048426500957
2016-07-29,0.001613432428021033
2016-08-01,-0.0008291805998811831
2016-08-02,-0.006427836213744912
2016-08-03,0.002918211303211109
2016-08-04,0.0010638081696383672
2016-08-05,0.008145138373334396
2016-08-08,-0.0005959193825836229
2016-08-09,0.0005959193825837108
2016-08-10,-0.0024778262467534938
2016-08-11,0.004629736743211295
2016-08-12,-0.0008692119426433679
2016-08-15,0.0028796409186094283
2016-08-16,-0.0051710771311024506
2016-08-17,0.0018793928958591249
2016-08-18,0.002241468397831544
2016-08-19,-0.0014628787766022724
2016-08-22,-4.614907488117675e-05
2016-08-23,0.0020113679082903683
2016-08-24,-0.00512803424620274
2016-08-25,-0.0006888942746565336
2016-08-26,-0.0018847706372482423
2016-08-29,0.004911951789583187
2016-08-30,-0.0016499490227771419
2016-08-31,-0.0028479943413476394
2016-09-01,4.606360346174829e-05
2016-09-02,0.004497818674548998
2016-09-06,0.0030179065429804517
2016-09-07,-9.135768195033347e-05
2016-09-08,-0.0022859209778934146
2016-09-09,-0.02422586550023108
2016-09-12,0.014245328077533937
2016-09-13,-0.014479602590962239
2016-09-14,-0.00037517192493754457
2016-09-15,0.009943276391000282
2016-09-16,-0.0038729797674162117
2016-09-19,0.00018759577692220082
2016-09-20,4.660115169151157e-05
2016-09-21,0.0111829685339942
2016-09-22,0.0062813858019423775
2016-09-23,-0.005494175224819855
2016-09-26,-0.008135374302915497
2016-09-27,0.00618892188663997
2016-09-28,0.004951234986891256
2016-09-29,-0.00908872595803476
2016-09-30,0.007517919476709173
2016-10-03,-0.0024066874132421786
2016-10-04,-0.005111232063466966
2016-10-05,0.00441575224506271
2016-10-06,0.0006954798184044084
2016-10-07,-0.003435332961928399
2016-10-10,0.005194800558070626
2016-10-11,-0.012710169385652526
2016-10-12,0.0013112295588726833
2016-10-13,-0.003280884907566427
2016-10-14,0.0005162989378398872
2016-10-17,-0.003478452908566281
2016-10-18,0.0062430388782928345
2016-10-19,0.0026636433230991753
2016-10-20,-0.0018684967263906773
2016-10-21,0.00046738912044181095
2016-10-24,0.004243646643163764
2016-10-25,-0.0033560422610966205
2016-10-26,-0.002010122427073914
2016-10-27,-0.0026701320134933
2016-10-28,-0.0029599276140192194
2016-10-31,4.7211195686884597e-05
2016-11-01,-0.0072719079308731765
2016-11-02,-0.006036590715104014
2016-11-03,-0.00458767367927941
2016-11-04,-0.0011022901030526117
2016-11-07,0.02181744696348905
2016-11-08,0.0044937446381949735
2016-11-09,0.010546089645635946
2016-11-10,0.002492626926879343
2016-11-11,-0.0023077228188992595
2016-11-14,0.0007855229729363187
2016-11-15,0.007772241948269818
2016-11-16,-0.0018800358627509954
2016-11-17,0.005127658782615387
2016-11-18,-0.0022399581108594174
2016-11-21,0.007522824191988857
2016-11-22,0.0019513279196666069
2016-11-23,0.000543810130289393
2016-11-25,0.003708544294974691
2016-11-28,-0.004705917224532779
2016-11-29,0.0019485716819325851
2016-11-30,-0.0024021785433945325
2016-12-01,-0.0036820621325446903
2016-12-02,0.0005007152135545414
2016-12-05,0.005990801569711803
2016-12-06,0.003162133908610246
2016-12-07,0.012996275820409998
2016-12-08,0.002445603683929354
2016-12-09,0.0060223473687509394
2016-12-12,-0.0011483011347270863
2016-12-13,0.0066513347227726265
2016-12-14,-0.008288160240312552
2016-12-15,0.004108700916965508
2016-12-16,-0.001957830896362289
2016-12-19,0.0021750875926027364
2016-12-20,0.0038504487572190845
2016-12-21,-0.0027868473815577974
2016-12-22,-0.001728720784709556
2016-12-23,0.0014630246048034882
2016-12-27,0.002477846941574194
2016-12-28,-0.008298849799721873
2016-12-29,-0.00022285262986859554
2016-12-30,-0.003661823515957817
2017-01-03,0.007621146502596496
2017-01-04,0.005931525085022912
2017-01-05,-0.0007944490221811647
2017-01-06,0.0035711135942201907
2017-01-09,-0.003306461847609427
2017-01-10,0.0
2017-01-11,0.002822295508491234
2017-01-12,-0.0025130500325165174
2017-01-13,0.0022926911666008385
2017-01-17,-0.0035297773895092478
2017-01-18,0.0022076974976316
2017-01-19,-0.003711463366937619
2017-01-20,0.0036674681151355006
2017-01-23,-0.002605654850043169
2017-01-24,0.006391142522703456
2017-01-25,0.008618360072228416
2017-01-26,-0.0010462185000861934
2017-01-27,-0.0015707638621951531
2017-01-30,-0.006220863134687541
2017-01-31,-8.815030910492254e-05
2017-02-01,0.00039552539835364703
2017-02-02,0.0006588874814314788
2017-02-03,0.006869171874472396
2017-02-06,-0.0017892444285886335
2017-02-07,4.3574396109702235e-05
2017-02-08,0.001309596101958506
2017-02-09,0.005915081200551064
2017-02-10,0.003938631537036287
2017-02-13,0.005427865415806345
2017-02-14,0.003987056368117329
2017-02-15,0.005206768273233229
2017-02-16,-0.000851608906298796
2017-02-17,0.0015751252694551163
2017-02-21,0.0059372820561006175
2017-02-22,-0.0008882469109713118
2017-02-23,0.0006770880406375663
2017-02-24,0.0012680812027904655
2017-02-27,0.001561620931195931
2017-02-28,-0.0027029115445857278
2017-03-01,0.013900422997873665
2017-03-02,-0.006316976967925437
2017-03-03,0.0006291488354861984
2017-03-06,-0.002982727006188307
2017-03-07,-0.002991126947631094
2017-03-08,-0.0018580161575250268
2017-03-09,0.0012672137813786047
2017-03-10,0.003497919517018105
2017-03-13,0.0005047726009029256
2017-03-14,-0.00383394129845083
2017-03-15,0.008616207849567662
2017-03-16,-0.001968768454775554
2017-03-17,-0.0017577503601676331
2017-03-20,-0.001097398785255059
2017-03-21,-0.012922960903355426
2017-03-22,0.002350570517485704
2017-03-23,-0.001067769959524376
2017-03-24,-0.0007264366266736088
2017-03-27,-0.0010267188941181311
2017-03-28,0.007250163329224724
2017-03-29,0.0009347465366283487
2017-03-30,0.0031789652585127843
2017-03-31,-0.002330252576453918
2017-04-03,-0.001740951779035405
2017-04-04,0.0006371701050499252
2017-04-05,-0.0029770903698143297
2017-04-06,0.0028073079531405138
2017-04-07,-0.0010199003639926104
2017-04-10,0.0005951682369504343
2017-04-11,-0.0011904657494641046
2017-04-12,-0.00439170505995463
2017-04-13,-0.006515955649953225
2017-04-17,0.008820797770279361
2017-04-18,-0.0029887322517458117
2017-04-19,-0.0018402047689833982
2017-04-20,0.00810626570982173
2017-04-21,-0.0031921942266033595
2017-04-24,0.010937933928955859
2017-04-25,0.005801893415059401
2017-04-26,-0.000628967408975611
2017-04-27,0.0008386092715627493
2017-04-28,-0.0021818337976495317
2017-05-01,0.0025169476435711975
2017-05-02,0.00037697048536988227
2017-05-03,-0.0012152246794163769
2017-05-04,0.0011734035572166846
2017-05-05,0.0039292277205200616
2017-05-08,-0.00016694030046070286
2017-05-09,-0.000918449103069248
2017-05-10,0.0017942807364151258
2017-05-11,-0.0020447525277588648
2017-05-12,-0.0016724506334424166
2017-05-15,0.005508343636554364
2017-05-16,-0.0009160017676602191
2017-05-17,-0.017903171357724013
2017-05-18,0.004020364943510881
2017-05-19,0.0064831205574428135
2017-05-22,0.0050643522095172346
2017-05-23,0.002210402708178765
2017-05-24,0.002330036678578217
2017-05-25,0.004768130813148976
2017-05-26,-0.00020660948257755432
2017-05-30,-0.0008692343946567737
2017-05-31,-0.00024840801641043663
2017-06-01,0.007920711131184307
2017-06-02,0.003322952024702749
2017-06-05,-0.0007373997820677977
2017-06-06,-0.0032022294050077964
2017-06-07,0.0018488193816936479
2017-06-08,0.0004920847423168541
2017-06-09,-0.0015185832702473746
2017-06-12,-0.00020564369139035554
2017-06-13,0.004878005714651674
2017-06-14,-0.001268393763029045
2017-06-15,-0.0019264913622093933
2017-06-16,0.0002187562072114023
2017-06-19,0.008290462102879523
2017-06-20,-0.006766792479197582
2017-06-21,-0.0002470391353549291
2017-06-22,-0.0004529793006937853
2017-06-23,0.001193841486905188
2017-06-26,0.0006578351355078588
2017-06-27,-0.008089090493578031
2017-06-28,0.008910830406637723
2017-06-29,-0.008827827457366615
2017-06-30,0.0018626614546770467
2017-07-03,0.0016944547473435486
2017-07-05,0.0023092241371179857
2017-07-06,-0.009186588974440343
2017-07-07,0.006464190448328662
2017-07-10,0.0010735073757217196
2017-07-11,-0.0007430411971744312
2017-07-12,0.007486414257179711
2017-07-13,0.0016791929501033351
2017-07-14,0.004653020731434984
2017-07-17,-0.00012190750438726295
2017-07-18,0.0005292781960079814
2017-07-19,0.005399272812114942
2017-07-20,0.00044529875833285376
2017-07-21,-0.0008907247826222603
2017-07-24,-0.0002430950319378254
2017-07-25,0.0024277274575149966
2017-07-26,4.087107616952701e-05
2017-07-27,-0.0009300884694598782
2017-07-28,-0.0011741029876227264
2017-07-31,-0.0005668654166528992
2017-08-01,0.002226139265753112
2017-08-02,0.0004851484421549626
2017-08-03,-0.0019418654026668112
2017-08-04,0.0018206713172154757
2017-08-07,0.0018573818772512993
2017-08-08,-0.00246399874696826
2017-08-09,-4.040213975673708e-05
2017-08-10,-0.014215754780268163
2017-08-11,0.0014758259396510215
2017-08-14,0.009864348169256331
2017-08-15,-0.00012192140457170757
2017-08-16,0.0017428745938622748
2017-08-17,-0.015713403127196896
2017-08-18,-0.0015646870851713473
2017-08-21,0.0007825772946780378
2017-08-22,0.010402681039939236
2017-08-23,-0.0035918424682284712
2017-08-24,-0.002333460850475381
2017-08-25,0.002333460850475251
2017-08-28,4.1061883278975445e-05
2017-08-29,0.0011441012261158407
2017-08-30,0.004726299240088528
2017-08-31,0.005998246541903942
2017-09-01,0.0014129391458734583
2017-09-05,-0.007208173260971431
2017-09-06,0.0034081584398272195
2017-09-07,-0.00012145918577402732
2017-09-08,-0.0011751039868216685
2017-09-11,0.010609122197256756
2017-09-12,0.0033651512050948467
2017-09-13,0.0004797125354664571
2017-09-14,-0.0003199933880833232
2017-09-15,0.0013453317771253493
2017-09-18,0.0021246242734706587
2017-09-19,0.001000520341411606
2017-09-20,0.00036020509090580887
2017-09-21,-0.002683025396132456
2017-09-22,0.0002005330627990044
2017-09-25,-0.0020465124269571887
2017-09-26,0.0006023791843989156
2017-09-27,0.0038866635342368594
2017-09-28,0.0011991440552053664
2017-09-29,0.003508586105608045
2017-10-02,0.0043294433301091124
2017-10-03,0.0021378155124852504
2017-10-04,0.0011859641417946132
2017-10-05,0.005907373736639719
2017-10-06,-0.0011393464168787848
2017-10-09,-0.0016525350599167327
2017-10-10,0.0026345684461463684
2017-10-11,0.0015700996853946004
2017-10-12,-0.0014911313507295564
2017-10-13,0.001216325957429422
2017-10-16,0.0013327620241515273
2017-10-17,0.0007049338510923867
2017-10-18,0.000978012033022975
2017-10-19,0.000273841427580032
2017-10-20,0.005147139260359935
2017-10-23,-0.003896919189653962
2017-10-24,0.0017555986863476707
2017-10-25,-0.004962606068749213
2017-10-26,0.001291896849968002
2017-10-27,0.008143007638444484
2017-10-30,-0.003732136367033733
2017-10-31,0.0015567442495266653
2017-11-01,0.0013212314607978447
2017-11-02,0.0003882774713200386
2017-11-03,0.0033332884604704576
2017-11-06,0.0015463772119069358
2017-11-07,-0.0006957257974720318
2017-11-08,0.001699741878343499
2017-11-09,-0.0036343157505112807
2017-11-10,-0.00031003375663854926
2017-11-13,0.0009292044239561281
2017-11-14,-0.0023249708985207964
2017-11-15,-0.005017952914648725
2017-11-16,0.008465152794803449
2017-11-17,-0.002942816604048627
2017-11-20,0.0017047379029738144
2017-11-21,0.006521298116816977
2017-11-22,-0.000885000754705192
2017-11-24,0.0023070912279706084
2017-11-27,-0.000499203452682711
2017-11-28,0.01009387808599065
2017-11-29,-0.0006090720004075194
2017-11-30,0.008716931506148084
2017-12-01,-0.0020774867107018176
2017-12-04,-0.0012107879379585976
2017-12-05,-0.0036031500269845798
2017-12-06,0.00018995301275341782
2017-12-07,0.0031480795983403888
2017-12-08,0.005438212597012363
2017-12-11,0.0030085791508665
2017-12-12,0.0017630026634605997
2017-12-13,-0.00011244205390497794
2017-12-14,-0.004094365923972472
2017-12-15,0.00829289038564259
2017-12-18,0.006321463510196708
2017-12-19,-0.0038479822678267007
2017-12-20,-0.000523965648379216
2017-12-21,0.0020573879869452616
2017-12-22,-0.00026154708431847494
2017-12-26,-0.0011971941127622366
2017-12-27,0.00048659190552422145
2017-12-28,0.0020554182752635735
2017-12-29,-0.0037776331557182
2018-01-02,0.007131782223543854
2018-01-03,0.006305296808926577
2018-01-04,0.004205826553361229
2018-01-05,0.006642043628226583
2018-01-08,0.0018270713754019998
2018-01-09,0.0022606687344333205
2018-01-10,-0.0015309767539695822
2018-01-11,0.007269420385672931
2018-01-12,0.006497950870731503
2018-01-16,-0.0034239416257885787
2018-01-17,0.00948647566884127
2018-01-18,-0.0016824431397298363
2018-01-19,0.004539085240620975
2018-01-22,0.008098305449354882
2018-01-23,0.0021204874937016394
2018-01-24,-0.00038850653234552833
2018-01-25,0.0004236003051187725
2018-01-26,0.011511105154261141
2018-01-29,-0.0066519140856626125
2018-01-30,-0.010309715105916587
2018-01-31,0.0004964569726202599
2018-02-01,-0.0011358001586176272
2018-02-02,-0.022010198396605504
2018-02-05,-0.04272230247793893
2018-02-06,0.019510584082536198
2018-02-07,-0.005439777779461127
2018-02-08,-0.03823045881425663
2018-02-09,0.014909914826707199
2018-02-12,0.014577686044239556
2018-02-13,0.002484243655985195
2018-02-14,0.013406157638254361
2018-02-15,0.012679259536147989
2018-02-16,0.0002930449954514158
2018-02-20,-0.006280916316976287
2018-02-21,-0.004986727220635435
2018-02-22,0.001295344925398539
2018-02-23,0.01581352830308297
2018-02-26,0.011545561099208599
2018-02-27,-0.012565298959433221
2018-02-28,-0.010181847717975291
2018-03-01,-0.01464748682297538
2018-03-02,0.005142082397974097
2018-03-05,0.011491568664542647
2018-03-06,0.002531806036683445
2018-03-07,-0.0003665647155810416
2018-03-08,0.0048271200119609815
2018-03-09,0.01725255262971759
2018-03-12,-0.001255665674251833
2018-03-13,-0.006483657031799194
2018-03-14,-0.005144706124218528
2018-03-15,-0.0010902957253028417
2018-03-16,0.0010840453897023932
2018-03-19,-0.013622491053850357
2018-03-20,0.0016988025247711071
2018-03-21,-0.0019208460875066592
2018-03-22,-0.025315106224452648
2018-03-23,-0.021545161567276597
2018-03-26,0.026991658004405575
2018-03-27,-0.0171580991785925
2018-03-28,-0.002959235807085669
2018-03-29,0.012696641915414803
2018-04-02,-0.021820949386752712
2018-04-03,0.01273547155513869
2018-04-04,0.01064207895833523
2018-04-05,0.007861440957690445
2018-04-06,-0.022538119176955793
2018-04-09,0.004916353600321102
2018-04-10,0.01577557385466869
2018-04-11,-0.005256233673937793
2018-04-12,0.008193156530915227
2018-04-13,-0.0029369228569774567
2018-04-16,0.008188068434137632
2018-04-17,0.010641549383160278
2018-04-18,0.0007396288499588775
