Date,AAPL,ABBV,ABT,ACN,ADBE,AMGN,AMZN,AVGO,BMY,CMCSA,COST,CRM,CSCO,CVX,DHR,DIS,GOOGL,HD,HON,INTC,JNJ,JPM,KO,LLY,MA,MCD,META,MRK,MSFT,NEE,NKE,NVDA,ORCL,PEP,PG,PM,QCOM,RTX,TMO,TSLA,TXN,UNH,UNP,UPS,V,VZ,WFC,WMT,XOM
2015-01-05,-0.029432689659014487,-0.020065985269764545,-0.0005521434172399816,-0.017766164881360173,-0.005657432925132476,-0.012635565031812247,-0.021357561674778588,-0.016775770458147484,-0.016657613636397454,-0.02126728790018814,-0.012012131388915263,-0.018957952867559958,-0.02079149156223631,-0.0412645851104723,-0.01096489097203442,-0.015168959462035518,-0.019779292023441204,-0.022191384587905844,-0.020077611366388325,-0.010917252206417474,-0.00745383200677819,-0.03268179337940683,-0.0007418279230756429,-0.01075582672785607,-0.029669855925838276,-0.01200533438454368,-0.01718748590376876,0.014008349093101748,-0.009777353722965317,-0.011547104060626107,-0.01727950124948891,-0.018040692885828578,-0.014341001140685261,-0.008167255064321094,-0.005319809491475471,-0.008601422312757599,-0.004849532078521863,-0.017641615133367292,-0.014943141409707258,-0.043329976414251355,-0.01614861032629076,-0.017862879037580066,-0.03496512859550901,-0.020903250796803403,-0.02340524526319957,-0.008759265503075363,-0.028552732875903833,-0.003398889409662569,-0.028188988047692386
2015-01-06,-0.0007622691618206273,-0.006029120369035608,-0.012195690798992537,-0.00797654520127681,-0.0210188216880736,-0.033429115152187695,-0.023724920438016828,-0.023667575051466924,-0.002614908638932034,-0.013793831469594472,0.012549644725597227,-0.017546623509758174,-0.0010400182545056112,-0.0009349564999524089,-0.007857093683004572,-0.005765691082294609,-0.025530682486117888,-0.004054656734768674,-0.0031801547807232965,-0.01838965398943438,-0.005370604397517258,-0.0274156217063577,0.006823053040462244,0.004174742186163009,-0.0033027876247436394,0.0009418229775319973,-0.014561137791708194,0.03778637841013825,-0.015325050672996686,0.002976946481813663,-0.006948718765112476,-0.031793623897715645,-0.010594321488338639,-0.008225331446067269,-0.005119518584501708,0.007501030215893526,-0.014430613832220678,-0.015056317462932975,-0.01049288034453456,0.005268608256615799,-0.01716917711670304,-0.00327393616552981,-0.021470093299396347,-0.007264124919008336,-0.007548998035940445,0.00962152864818044,-0.021832835760505015,0.007192617618724593,-0.00577682302403667
2015-01-07,0.01306787635835967,0.03855379222232254,0.00730084458638154,0.02003430258509772,0.007521242253442584,0.03364780865210509,0.009917089005284605,0.02599325263867813,0.01200593973036422,-0.0015684831498795583,0.016684697389252733,-0.005462024997689923,0.008529213377509073,-0.001305838479049262,0.005032932438950028,0.009730257599409414,-0.003486739744824516,0.03271210412615007,0.00637444511073894,0.021180587883493692,0.02139051570669421,0.00037992960937686254,0.011663474263174267,-0.00791068141470663,0.014296874324082012,0.016374777549684312,-0.0009961271632082892,0.020415860478105393,0.012086243373490109,0.00821240417682749,0.01939763780284401,-0.0036151313370205197,1.4738103366195818e-05,0.028201069653060927,0.004677346205476601,0.006449953586142181,0.011469019299897359,0.009980836786777192,0.028406487793437383,-0.001942799298076277,0.017294012935801954,0.008904464637599025,0.004936607589577705,0.00858438141903,0.012224412257042596,-0.006894074737592117,0.005186445491755653,0.02570244294372288,0.009635622439363578
2015-01-08,0.03684591079960906,0.009336977791675105,0.01957148448051506,0.014396128129830647,0.024466335908701054,-0.004290026787414519,0.006185891448032077,0.04810436057437554,0.023769685493208303,0.020850998260644404,0.007977405386919411,0.028010967618471275,0.006992676647530501,0.022153232881919102,0.014330083313623593,0.009840992349263887,0.002936444648875246,0.020895005762394368,0.017216481437695445,0.01885269538960521,0.007386794373847001,0.020955820165654865,0.011280945002906679,0.022555096439155455,0.01429622764915959,0.0028167077835058642,0.02531265983303204,0.01918186147009184,0.028454583437378708,0.005160211375843168,0.02177339469436283,0.03592091720125264,0.005790354005309833,0.017389918534392465,0.010816855848132982,0.013897218512208868,0.010397371851752263,0.016077381046932307,0.009228447024068652,-0.0019451786482307899,0.015676776374282383,0.04459100923521734,0.03622551095044834,0.017140751767794674,0.012238998566408301,0.02078705275152461,0.02114851737577576,0.02040253543871943,0.01606182733800913
2015-01-09,0.0002157731940173928,-0.028803056601458977,-0.011338401347820869,-0.0018507872694913732,-0.015590157994642102,-0.013061981690036672,-0.01244503831376654,0.009976465341987095,-0.007515982214294766,-0.0022604291590289393,-0.016087075524814646,-0.008096788173187527,0.009456367412129943,-0.02059915647839508,-0.007757901711846206,0.0044451405382982725,-0.01282804281591865,-0.018284663922964062,-0.01757772554593366,0.0023292238416789237,-0.014167741643115432,-0.018684507168531185,-0.011834803763380307,-0.014210745823715206,-0.01396480642584012,-0.0131617679761489,-0.006639998508834325,-0.005369963408007832,-0.008979839724045546,-0.009768401849160328,-0.012133569469818816,0.0030138486274695177,-0.0006780129780321927,-0.0074146667159917775,-0.009928297857307844,-0.0036991258495442584,-0.0013347640838653665,-0.006321568215403976,-0.005110364585775372,-0.019360274505603212,5.265026219359616e-05,-0.010658027635314921,-0.01867168732495934,-0.008041491315478058,-0.016018325665331016,-0.009362107797362676,-0.01731428360790738,-0.01294088321335743,-0.0018569389029201144
2015-01-12,-0.02580634660975432,-0.001371751488236121,0.00759705336704198,-0.0037495058380568177,-0.010741349506074265,0.0024604622626762072,-0.01939207952267065,-0.01738754903985702,0.02946323622577714,-0.002796943228898262,-0.006175674023261133,-0.008151585504807069,0.008642322727622134,-0.022239638721779115,-0.01346994237712039,0.0017780738585474471,-0.007877760104225586,-0.005478944596508023,-0.005701903510775527,-0.003938871827759628,-0.00388164720273204,-0.009776584043050507,-0.009846604216728517,-0.008177375162474722,-0.014011467297841945,-0.0030478700542676505,-0.014203759055649287,-0.004909181960854056,-0.013120483119448115,-0.0034343729572573574,-0.0024042568743475115,-0.013622897085977251,-0.00298703996241337,-0.004761011950932982,-0.004217312025332949,0.00293774827685134,-0.011613855050185804,0.0029533225396899043,-0.010790999582407371,-0.022147778468603295,-0.009502953764583948,-0.012598768644300845,-0.00939529013830058,-0.00031398388827933235,-0.003043980764600324,0.006400521437277026,-0.012778705853689839,0.006986548253446063,-0.019850888817917915
2015-01-13,0.007983211839378196,-0.030293742437251713,-0.017006373202259232,0.0028311645856023736,-0.008148796608509482,-0.0076184383120023,0.010735539512992458,-0.006299985764895123,0.014097972245163284,0.011194709063285287,-0.010661985029243344,0.0034181085092138347,0.0011106105800777187,-0.016466238804179145,-0.0024213987164883218,0.007250938158321456,0.00894932982964488,-0.007617883999429267,0.0062471965681935625,-0.0023131300134365566,0.001274692913241598,-0.0009751525886845617,-0.0009761453124703261,-0.0014342716753068254,0.001137985124368371,-0.002836380064975633,-0.004521688900208948,-0.002511849019305646,-0.005702515900442322,0.0030413560803716887,-0.009955142907915313,-0.0025311685393990847,-0.008105790628714863,-0.0013472354064406533,0.0036629899362314523,-0.00044144394827374037,-0.008314951867939522,-0.0017726270944240772,-0.0023569901913981115,0.009658300942794424,-0.006739135208681554,0.0038037709696231593,-0.01952820302193006,0.0035990470120366835,0.0018343944926649716,0.0017017391644357017,-0.004597426638871122,-0.008401977800142643,-0.004106063179200457
2015-01-14,-0.004674280783446486,0.0038111072498830355,-0.008199597840909886,-0.012495647108185614,-0.00920470166195644,-0.0005524308134033584,-0.005626836342563299,0.00720361771006045,-0.0036035649289047943,-0.018770756567130013,-0.013274727219417568,-0.01322872026717844,-0.007096664100136943,-0.003355900664660197,-0.01689263737659462,-0.010583594068621483,0.0076551431597103,-0.011551978835989638,-0.005488067255489684,-0.003695517880242391,-0.007726200910606805,-0.03625376224310076,-0.0023855807433710284,0.00460415518867252,-0.002216584056566458,-0.014893145531792662,-0.003222150880517541,0.006464841223924626,-0.009204758339226958,0.005261415140748351,-0.014825707960762324,0.003054724664568384,0.0028065208622612397,0.0026945467008039114,-0.003993371026728095,0.002799849901481609,-0.010457419800453472,-0.008008441031975264,-0.017925388564533438,-0.05864173270088801,-0.0020234594558417866,0.0012647933971747058,-0.004784126912840696,-0.007421676766293215,-0.021304143533318155,-0.0048805490233570885,-0.012386631368539971,-0.031181906846790744,-0.0033389787390935115
2015-01-15,-0.028372208300913308,-0.013864635695366197,-0.008255356765930992,-0.007632039715665124,0.003608603720633548,-0.02178376885208075,-0.02241256896821888,-0.02088568432844345,-0.02209832800031251,0.0025564911281439145,-0.0005780983245351016,-0.03882704620316109,-0.0191056459497171,-0.012380915588309574,-0.01299587059744164,0.0008250014567911916,-0.004343816411882979,-0.016995967903980853,-0.01697754994970034,-0.003988453825532467,-0.015070803185695545,-0.03370580777292642,-0.0049799910264103076,-0.001144351983948954,-0.01574304849633645,-0.002648972878044371,-0.030666456632826404,-0.012951688840575954,-0.011037685417059165,-0.004722184843057253,-0.010698849254849103,-0.008123738673454738,-0.010253497755248872,-0.0006210563862283651,-0.0019999636024565152,-0.008262409545005851,-0.011825715563871728,-0.0008109852047268145,-0.017649243388958125,-0.0046442567158799675,-0.006597161355320972,0.00962236528648708,-0.0056138345173063755,-0.001409927566598369,-0.01063864968658176,0.0023432743231665276,-0.01114305190605634,0.00836666380513461,-0.009175360561164216
2015-01-16,-0.008656937996053158,0.024830897952835485,0.011437341522328788,0.007395263330978667,0.01961095641243055,0.04127741301489436,0.01249453467826296,0.023712910020541912,0.010066548191303528,0.012993530753596912,0.002360648481072768,0.02665351129932119,0.009131989255312148,0.023110382585810565,0.0051979349298360775,0.008311226166984112,0.012174487700957541,0.029336362401705555,0.010527752369018262,0.007581697993419353,0.01456511771321736,0.01580463924488447,0.0027913173048103855,0.012530625434636285,0.017530929641240898,0.0003036063944908355,0.014148670419917953,0.017668976672643742,0.016033642894567726,0.010064017524859227,0.0008892682448154987,0.017194605927596154,0.02021521136115782,0.005772045053226518,0.014796467816944155,-0.002493408895509904,-0.0013879373076619624,0.022092484150211464,0.008191068835824898,0.005855104630243809,0.016525848674349586,0.01120849183075226,0.009306282686132435,0.00852023023522466,0.006079892102931027,0.018299982724518507,0.017228801585545198,-0.007489196263964955,0.0235442672141194
