Date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
2015-02-24,-0.02163493417554422,-0.009944416553303734,0.01273644190624983,-0.006479515076627462,-0.015571769765928486,-0.013399536490173027,0.002082959872251604,-0.014468607604038428,-0.0030091692635802344,-0.013896176799647393
2015-02-25,-0.006634774409583493,0.007685906830140872,0.009888520676402699,-0.003262961513264459,0.03191223480545375,0.0030122835597966528,-0.0006965015514473248,-0.010451719801711855,0.00211349820474127,-0.004481274948849945
2015-02-26,-0.025049489531269193,0.03469129880288367,-0.02334912951419897,0.006189096442905775,-0.0024145700273695754,0.009768560404280709,0.013215199558239651,-0.008101114548196335,-0.011191644835230436,0.014872942226338722
2015-02-27,0.030579025397972925,-0.018259982642573128,-0.004162235488793919,-0.013071735764003539,-0.0017720945071256708,-0.00038287925038300364,-0.000661816006981651,0.002814701936863232,-0.0008748531590439545,-0.011664958561752889
2015-03-02,-0.056206074959784566,0.013024321352541984,0.00668895297182817,0.014220080477216991,0.0033184671864579843,-0.006154513457672924,-0.007739952722225436,-0.024128482423094934,-0.03080615993267371,-0.02220681300400566
2015-03-03,0.04755447196191955,-0.003577760799041546,0.0026679143254590217,-0.015220879714564635,0.0073632813480719326,0.0007358764372391815,-0.00454214439507258,-0.011929709747183229,0.021823826917354006,0.010147345367669874
2015-03-04,0.01703000154378191,0.00157938306793289,-0.0026647080016222176,0.025423069509970187,-0.003197019915877105,0.012643176278147032,-0.0032124193615313086,-0.018538562125919738,-0.0018091071170779503,0.021021387738313368
2015-03-05,-0.01818632368884846,0.017919369347050452,-0.0174234637848918,-0.014182455901089056,0.0032070900217007403,-0.01853040043318761,-0.015841993533910647,0.02187741011487922,-0.004329424095139928,-0.01245187770933926
2015-03-06,0.10956531783259703,0.018540536471987813,0.02299334694227971,-0.009563176969000456,-0.008710967116132621,-0.012178783741010191,-0.0060528239095712965,-0.007723757194288492,-0.005517031433935978,-0.020675802769417002
2015-03-09,-0.03497186098203438,-0.010250026952904907,0.0011095372440088134,0.01065504764177234,0.006727755798266678,-0.006724882762592706,-0.00747957167076615,0.001495373283856741,-0.014940983012486442,-0.005593927673639754
2015-03-10,0.12342122791469834,0.0009035167565316729,-0.014873315783891066,0.011529351641077764,-0.0163922980058227,-0.0035517976580312,0.004236353679208826,0.010175798534404907,0.00688208172508312,0.012484286673169294
2015-03-11,0.02729224035147284,0.0028068936557784836,0.009793684087854032,0.01876525786514538,-0.006008670671182459,-0.00980993918537959,-0.001539378413725263,0.003953837144724682,0.017508418735574523,0.01571579432232886
2015-03-12,-0.08207393912053353,-0.03977001345093567,-0.0033648233826665216,-0.011586244219385103,0.050853282389684125,-0.01592287826485814,-0.029008675443410077,-0.015595478699843476,0.010900129733062489,0.00353029951052069
2015-03-13,0.039124577288597785,0.001243195424158533,-0.013140141580595635,0.013184658486992977,-0.012167626247294923,0.0028706218019869767,-0.007660027626410346,0.0014799757033774508,-0.004734886969288916,-0.01523782619333301
2015-03-16,-0.10853299782314729,-0.010124769872467923,-0.017730669918178375,0.026522344671084074,-0.016708535196445433,-0.010915719263063185,0.004972008847191317,0.006130913675623506,0.009801495911178513,0.02470974484580326
2015-03-17,0.01978501590369705,0.023548750592087477,-0.0013527370785646525,0.0007068113745659924,0.00564033435602285,0.009108332207228988,0.0012789482205746755,0.0010504865781753385,0.006720932756870449,0.003004961423906319
2015-03-18,-0.07347300179769391,-0.022161268145907045,0.00017241040313345558,0.01717823238421308,0.0007426141177134609,0.02118302234580674,0.007382828717810748,0.01829172604429915,0.020691278263518208,0.011863417670798621
2015-03-19,0.010333233411100188,0.01140916406892138,-0.0278058623696051,0.029863348609480943,0.0012129670546678906,-0.0020196050593581203,-0.0007791019062665613,-0.017209525019950506,-0.015506343933777622,-0.017398964268002026
2015-03-20,-0.05719028208632143,-0.004428697770711643,0.0042064337241926025,-0.023666345864993457,-0.009745752635659922,0.0021654524193670493,-0.008424762108992085,0.00036083047232648605,0.00017145098981573872,0.00226248390068473
2015-03-23,0.02000848068379713,-0.008129482978520045,-0.016659342474369763,-0.008096029322941152,0.0062644415584979275,0.016708203796988765,0.007130263333364804,0.0049662894544952405,0.005809754224699191,0.008266583026159945
2015-03-24,0.04628342944539358,0.017574016165423173,-0.005266132102878501,-0.01679763837332751,0.017871361175062384,0.005806426796883272,-0.00945654167021993,0.0073365319859543445,-0.007680532877069808,0.01449696446175674
2015-03-25,0.13881627351338238,-0.047977220907521455,0.015589529342353161,-0.010040221145288391,0.031929296504695476,4.072233473727942e-05,-0.004918536486075848,0.03011804501534784,0.00878393511830248,-0.023193687238001255
2015-03-26,0.015534066593980454,0.011118951865121898,0.0005310839370305737,-0.0062415412095063304,0.007442739923230317,-0.004636394315928152,0.005980322135845159,0.0022760604868604815,-0.01594322946592628,-0.011271836600761594
2015-03-27,-0.023649555510138566,0.008364636785359354,-0.009280713860452329,0.011150229623529025,-0.0346686131998524,-0.012646319023320892,0.017949290918252852,-0.01850811497064591,-0.010701829566483578,-0.017283476947163656
2015-03-30,-0.07686431541445879,-0.009905406788350184,0.02034503354096925,0.00685529756695424,-0.018244327664969463,0.003402504248400313,-0.00671991272610995,0.012802413615030346,0.009798597480063962,0.021597926519897642
2015-03-31,0.06484507863332398,0.008512835296972422,0.0021423168603600822,-0.016331767487931265,0.009209870283602845,-0.009345196712180618,-0.005220645019610419,0.0005981943842155866,-0.002394314331470318,-0.010195229652517276
2015-04-01,0.038173485061042164,0.009372230115284638,0.008880841196091118,-0.029705485178281095,0.013995870391593737,0.006801303655086219,0.014786628379766617,-0.009017864564535485,0.009257556924908419,-0.01301839218177339
2015-04-02,-0.01544735861545601,-0.00810139976568188,0.005917690441022549,-0.011741755790372788,0.007768337823340199,-0.00748813816119547,-0.005776609702368036,-0.0018693889639670516,0.016380373646389265,0.011065174979706317
2015-04-06,-0.04884737956999444,0.02640993207053263,-0.007766007450081209,-0.01143050879092192,-0.0014792649821070648,0.02275632132071006,0.009270257354281424,0.014699953885451847,0.022937741086060347,0.03669268825781485
2015-04-07,-0.005853381688639076,-0.0031192003746980924,0.012822448955143851,0.02582377134893865,0.001737304204867697,0.004138048876931499,0.0014076372952544528,0.00145130883110931,-0.0054405623852311754,-0.003130773445977244
2015-04-08,-0.023959059815323966,0.009634367414262192,-0.01515939726848967,0.0025813649909150185,0.006577228306076279,-0.009945700994496737,-0.01765002571505878,-0.027950631370815084,0.003004855100621337,0.015404068148675105
2015-04-09,-0.026623516128270984,0.002570601745112248,0.004790199494690395,0.020365390284635815,-0.012465693772211933,0.004331121317904496,0.018963326627168677,-0.010888546815388882,0.0029237810742541053,0.007986246749292245
2015-04-10,-0.02711308181033337,-0.012492474537502447,-0.0025174978296576642,0.020939121954808827,-0.01659528265204988,0.00965045240565249,-0.0031337627037675503,-0.009607690612498656,-0.0006518183296793478,0.0034328462839130444
2015-04-13,0.04025327612633814,0.008614917653376526,-0.0005472130599865802,-0.00033789884846076253,0.008520869193749964,0.006310223548023882,-0.00509980883075481,0.004280497486615297,0.00176818093622558,-0.001865510450346076
2015-04-14,-0.006476516989671177,-0.024595623262596185,0.00910629230967204,0.005811974743085367,0.00872777801212999,0.008122696821056978,0.0003648544333917074,0.012081187838026143,0.01155127838354026,-0.0061178382696601575
2015-04-15,-0.03549706526411356,0.011052322651744778,0.021451500146423517,0.016188606317770304,-0.028165590253080144,0.010460397775175614,0.015678615247975987,-0.00909271102080759,-0.004927461220548545,-0.020137214662324328
2015-04-16,0.0031016997193082964,-0.013148740673696402,0.004709446103500209,0.003985600523009015,0.008493324924189083,0.005663827308342065,0.005315213690334185,-0.012809399246739184,0.002110922358251352,0.002661891104186014
2015-04-17,0.09429025980744708,-0.023134647398898485,-0.0030485287759926317,0.0045466003606273635,-0.004723190341002422,-0.010054948498173332,0.013260845352605572,-0.004751571458098034,0.007466242156954273,0.013018595929982352
2015-04-20,-0.07880783207781966,0.015477397609872616,-0.006596478008676178,0.0029412118556036973,0.0025911405666782903,0.003248539846917275,-0.003859892016906794,-0.0011108868011574225,0.008566941931731903,-0.015890631639217483
2015-04-21,-0.004821565573190305,0.007788607018691902,-0.018289739249062572,0.012605634979591263,0.006423508489436941,-0.0007147411330966428,-0.0097441286929069,-0.0031153048037397997,0.006183716901925876,0.012493715353883623
2015-04-22,-0.053261882424112617,0.022618127147963307,0.010026045965500394,-0.006857185870214552,0.01245867096860198,0.01594410030249033,0.01528779001029905,-0.011017290438879624,-0.014404538385585862,0.03667309330195724
2015-04-23,0.014387463489324211,-0.004470324460842333,0.002717291184510827,-0.005111222350492583,0.029367378979143925,0.0010507250235497374,-0.03207020323760455,0.010186739823734416,0.026077759504222864,-0.008880698053410614
2015-04-24,-0.007856156918657854,0.011338274063517369,-0.020475131136412136,-0.005299539566409232,0.025635585057839857,0.017929106265324096,-0.027627722442542954,-0.0008468108654261158,0.020128766476850895,-0.006966448177448301
2015-04-27,0.019754320819625783,0.04432972054452755,0.02521278037238118,-0.015544567726206594,-0.02296604064634585,0.013493491246163542,0.016843443887866332,-0.0025022915243109764,0.007172305656841672,0.029960496104945087
2015-04-28,-0.01856259187995214,-0.03209939387811765,0.012012521828546936,0.020070074579154315,-0.011621020209044531,-0.0015088716278084347,0.005036577315662578,0.0063534713915474215,-0.007087193618451327,-0.018947974851406025
2015-04-29,0.019582590808323457,0.020586848254852293,0.010522151703041998,0.004816835627647558,0.028004435375755435,0.011152245640457265,0.006785956733564028,0.004638355445761567,0.0013906350706893453,-0.003321801420540528
2015-04-30,0.07242692714110419,-0.02016770616119917,0.0063294875272950826,-0.01603811610433946,-0.009313037001556668,0.0020182493087933886,0.00925967865318129,0.00028791955675684373,-0.01668991969318224,-0.012345036051444169
2015-05-01,-0.07529158898384758,0.011751688645407887,-0.004739285513323315,-0.00042537778227687696,-0.03071051790790792,-0.010422784667517702,0.0018460099926975412,-0.009820133614096184,-0.017303531583675032,0.006486429215196896
2015-05-04,-0.01247598482286165,-0.019018002695081408,0.004520308677965924,0.009284883838737218,-0.006855022615140945,-0.007912581068144737,-0.012637601592692851,-0.009819449913031204,0.010465375877515877,0.016123812756136096
2015-05-05,0.06773390139990239,-0.0068519895139396636,0.007011549382066259,-0.0013225607105053648,0.03530691713519573,-0.004398015930893297,-0.0027032559947808062,0.0062901306037646395,0.005138457925462831,0.011223752959292703
2015-05-06,0.02168362289154426,-0.010215592351006561,-0.006107744663234606,-0.0029447436179057267,0.0016904442058231826,-0.005309472185124725,0.0021907993355014792,0.008162859771814392,-0.003933982019354352,0.003896875888056904
2015-05-07,-0.044827328820327576,0.030546592948429267,-0.0035683742054726467,0.0004145298374997975,-0.001544000678924577,-0.003653167524551848,0.004611073949197729,-0.0032020268909763515,-0.0016551540906730713,0.025939554595733813
2015-05-08,-0.07882009305031944,-0.038556680405782126,0.0017578143897743145,0.014228068798321862,0.017279151793287085,-0.001081265540631711,-0.00603769790911008,-0.005857636045963143,-0.008290423297617559,-0.0005542539565879765
2015-05-11,0.03402418769096595,0.004914146833296268,-0.00787726874171114,0.008432865242504634,0.000325462669940449,-0.01113829665148232,-0.0024606414156125656,-0.006569679815701636,-0.006310232319380174,0.014751534477851382
2015-05-12,0.013126690539821458,0.010333590458106643,0.0019751569851474133,-0.012304650400801021,-0.0014909912975539263,-0.014211208595701142,-0.00022862348403602145,0.018631527574909216,0.013750499506255303,0.019150302115549876
2015-05-13,-0.009158167196153304,0.007164855592915353,-0.0051923975060582505,0.009976979287985768,-0.0007033517124307656,0.005840501285941786,0.02499880615954077,0.0023732187301250375,-0.009990223792742045,-0.001696038249956022
2015-05-14,-0.09123660905403518,0.013059146429455678,-0.014541038267439823,0.006640307940893936,0.008532243758518075,0.013639644162388245,0.014852144967691987,-0.004751120172154856,-0.004873701475029604,0.0006837389499408306
2015-05-15,-0.009139546978462518,-0.013130282010668601,0.005353831635114511,-0.010722370982461319,-0.02631180208459668,-0.005739861961124025,-0.011082617951442317,0.0004400045208158309,0.00200437304658194,0.017966461895184603
2015-05-18,-0.01371584523760932,0.008535228102400259,-0.006509266369006148,0.0037403277994291855,-0.00487360020666183,-0.010178472341225351,-0.007090021088743731,-0.0091508121040961,-0.007563039453226116,0.0005986111027587993
2015-05-19,0.004791591064243905,-0.016460032604185517,0.0044867231704545756,0.01184567635912277,0.024218914719926224,-0.004567742110400225,0.01378505024551923,-0.015667473682859496,-0.01318768252030035,0.0022493230267433186
2015-05-20,0.00694575965729438,-0.004946377488936038,-0.005732019199134393,0.012580669201463671,-0.002082534641832203,-0.00347809466847456,0.007196568011667173,-0.001456407542605142,0.00959689080485217,-0.009902486541718065
2015-05-21,-0.012601546253621173,0.021267961789307174,-0.0003416317195477126,0.003996939568469923,0.0002405500166475448,0.002664711962215586,-0.006060402690239748,0.005984821566929237,0.011152727179212476,-0.004034226258239782
2015-05-22,0.016758719935072025,0.02177161878929956,0.0023346021317818353,-0.003922125419722179,0.0017505065937066706,-0.001843460396668582,0.0005084521455565056,-0.006307886697171391,0.0021925573305320188,0.011629744766880853
2015-05-26,0.06429322039797172,-0.001814521527432725,-0.002923064474105612,-0.005211276070482468,0.0010117623767310954,-0.0014173195460468093,-0.0014589649019710919,-0.014675640954474241,0.00352110337370661,-0.0004250469373401353
2015-05-27,-0.0809210232426599,0.037659305158617186,-0.011078703262265831,0.014521392763602016,-0.034153659391339505,0.00845155569482228,0.014293508991107581,-0.015076225460944752,-0.01777322491943157,-0.00116753941555075
2015-05-28,0.004981724685006828,-0.004564956268720875,-0.0032406009565156047,0.004550769732388945,-0.005340354151591333,0.010114154716089367,0.014729212126469406,0.001073157303634539,0.005722195940118161,0.01707409241726828
2015-05-29,0.034821515023810166,0.011280997253913284,0.00328456900225657,0.006571952284599579,-0.020817860756104048,0.011837746727742626,0.009843575939986438,0.008206660978690012,-0.0076326271457335245,-0.003690089662217816
2015-06-01,-0.018264837882344002,0.0006564352223212787,-0.00957576916829526,0.006142279717684419,0.016831994559959398,-0.0020755744207854882,-0.008130145675682505,-0.0041613837441466395,0.005588860529761355,-0.0014162939346006
2015-06-02,0.01882774719138813,-0.002058671047082564,0.010817727716483384,-0.01028025420430689,0.02273270587119777,-0.00796129122161126,-0.006298751915335724,0.0013960832522531591,0.001385958332962248,-0.006141382569111015
2015-06-03,-0.017754611917576657,0.005520674483020033,0.0059003774300241795,0.004819584679766433,0.017167516314517257,-0.00872342031325462,-0.028886174416400248,-0.006619803189044049,-0.0010320631682606248,-0.0017710336982172446
2015-06-04,0.058764513954782466,-0.0006221589290683557,-0.0054021603793750345,0.009207152247418908,0.0010235017620675005,-0.0002730222122510649,0.0008954055627854834,-0.005898217038344334,-0.0035375081025969335,0.0029876832259130813
2015-06-05,0.014571205638201063,0.024420893524092352,0.02105763757846214,0.028579895462233215,0.011600700092826707,-0.01071413670589808,-0.0034073128987268573,0.0031459811711147924,-0.007119339158137077,0.013727850005196749
2015-06-08,0.05470387155415403,-0.027670569386506947,-0.007002707941934214,-0.004765517834964741,0.012510547944229051,0.008142635109908687,-0.005533842629256352,0.006002417767670956,0.015267339192341918,0.027269071211490494
2015-06-09,-0.00657197854871449,-0.0065398247526548435,-0.008783537424484086,0.006480483594626147,-0.00041029860522032597,0.012157594535542337,0.0011950891238231,0.003170799139019381,-0.010189555517565847,0.00028399431366732554
2015-06-10,-0.08015355487860112,0.00385881562822364,0.003897055103955927,0.0013047562523376911,0.014635355860798022,0.004503739365465553,0.002508062931468804,0.003036250829335375,-0.012564214567846932,-0.023128192175006564
2015-06-11,-0.020060195372458078,-0.013495296507504325,-0.008321137522389867,0.011326645491547993,-0.00018762875770336133,-0.00330167060959603,-0.009594079550024281,-0.008206823696378913,-0.0009936005539059325,-0.0008881372399554704
2015-06-12,0.056669138141085706,0.005589321226940724,0.004801046547624256,-0.01979302359963763,0.01659813663123103,-0.013161335339659625,-0.0026195630771913263,-0.0004169485341336474,-0.0039327287669202755,0.0022006818970000974
2015-06-15,0.03304225863482068,0.009736048138826836,0.005960906487877497,0.009948450141543823,-0.013222488901863548,-0.007297863094210377,0.004422260383682109,-0.011019801790316678,0.004096666645868152,0.0021785184722891496
2015-06-16,-0.046162493483144953,-0.007384301876118636,-0.002259155760048763,-0.004659446837705546,0.009796169166175915,0.013812670596644441,-0.005675768949158783,0.0038467561720141917,0.0013118045677974117,-0.0011739914004760391
2015-06-17,-0.0175255723066459,0.0014326220448440971,-0.0026761245729473655,-0.013525026724869204,-0.006604670547638519,0.0017308051263310827,0.00105953675943035,-0.010758986692567323,0.013395325467164355,0.017759822962199565
2015-06-18,-0.07830653020066697,0.0008303161700569513,-0.009024861869627763,0.0029726308589059945,0.0011241973062757025,-0.0028395728870784817,0.01008995630824984,-0.014534024155250612,0.026055537681394857,0.00974604832232212
2015-06-19,0.03236005194061617,0.0012687489350741879,-0.009367252095023319,0.005944909608737019,-0.0069175540129594775,-0.009252865499118136,-0.003212861692942946,-0.0065062481816620015,0.009410044733999319,0.01116667573255307
2015-06-22,-0.03824972447822759,0.0037652475150477763,0.00361588301351159,0.007402623147384767,0.008030561677099398,0.004444405388383121,0.0010655102022516258,-0.011567311067775464,-0.003146864642713426,-0.009531239180366063
2015-06-23,0.00043267801746154304,0.011386205657039966,0.0018649539459810213,0.00588264313255638,0.03233581709779046,0.011569492912766498,-0.022724915642864628,-0.006701440470703951,0.015427512925317471,0.016813076973899412
2015-06-24,0.05450444819984531,0.007619385417318931,-0.010566345851768293,-0.009103898048207947,0.01572127773257422,0.0037121583249886854,0.0030796572578276654,0.0033115498062605687,0.0046832688557768365,-0.006063534311578127
2015-06-25,0.005909384746925723,0.003163225773767136,-0.0179810701239286,0.016227450544605056,0.001359279156200609,0.0028834435736188953,-0.0005212091849343174,-0.00721209286696612,0.01026248881342771,0.0049729765833578
2015-06-26,0.0031924167075875432,-0.04374346384258861,-0.0026765201576434854,0.0009671974160036488,0.02877265827897583,-0.020446715699088777,-0.023742156021533612,0.003161725068791497,0.013090998735767986,0.00809538622760508
2015-06-29,0.14467306508814337,-0.0014512561348582723,0.0028103506862413017,-0.032116423641700656,0.005756848060596078,-0.012035328187550265,0.0028570276813217163,0.017540079927599036,-0.001232688898961238,-0.008545568848396834
2015-06-30,-0.009699858568103013,0.008685126145176535,0.005763071457008658,0.00979038168406745,0.004109151806823829,-0.006080901959654218,0.0015331411917061894,-0.009133295368575947,0.012344554717663242,0.020220899685693183
2015-07-01,-0.06305409884574116,-0.012021837877068061,-0.016373189492770755,0.0029398389833554155,0.005464873194767306,-5.2306326268546065e-05,-0.011003780405254623,-0.028023454311891408,0.0034135464328013546,0.005485574580748879
2015-07-02,-0.008766742798673594,0.01275654018862042,-0.005816507218403551,-0.009205421936978724,-0.012204628632442356,0.009068672097653538,0.013384329407243233,0.0021303849668206534,0.020270535672827085,0.021521141510788076
2015-07-06,0.02111093032782568,-0.014014070155802494,-0.010589819483866697,-0.002078189582420647,0.014907039467037874,-0.0007716396148227404,-0.015731390347359753,-0.005663998344924854,0.0018723643339732656,0.002660202088513017
2015-07-07,-0.03608979746869481,-0.04652959776184535,-0.024781706337991656,-0.023358341957766246,0.003609526127025316,-0.002852404962492055,-0.013502802488283488,0.012736088365309548,-0.0015732745284553682,-0.02952451926626817
2015-07-08,0.10479346249197984,-0.010930195499512116,-0.010413374470215299,-0.013027572115436752,0.014988654232458438,0.003239634746212145,-0.004822672998283167,0.00566881632400153,-0.01222134793485643,-0.03419260051890689
2015-07-09,0.0035266825740304054,-0.0050484062649659095,0.006027478233762519,0.006388822052956965,0.0403702630212518,-0.004047147085393132,-0.022905797492954627,0.0024080246571469826,0.005080843998441003,0.005016538399204714
2015-07-10,-0.09737363996754238,0.005628360462619737,-0.004714360758902209,0.012932389610298196,-0.007729088381607465,0.0016512725966223423,-0.0017089260661941363,-0.010435779424721346,0.0011170655996473897,0.003999079717866223
2015-07-13,-0.0771571341366831,0.014654208812701788,-0.009456660825878843,-0.004927027467682792,0.010346071734889472,0.0004120081884340616,-0.00913224188958525,-0.004673042581061772,0.007194589716654158,-0.0010160263221397343
2015-07-14,-0.03866482784175598,0.0054323795588392685,-0.001715631479857422,0.017534955996612867,-0.0013816843171967502,0.00041489713129997703,0.00688410493904236,0.008156037718210178,0.005681848765214026,0.011683339448372793
2015-07-15,0.012384957469276264,-0.001322862528218384,0.007917569650641497,-0.012628438425162123,0.0040136636462353905,-0.00225614938695073,-0.0027050531088729014,-0.01737017269748092,-0.005971444599735112,-0.0038061373542116186
2015-07-16,-0.0551830740091164,0.020195967758615787,-0.01710492857916905,-3.3343982656866775e-05,0.0029364421969588802,0.02627072122313596,0.011935960473397508,-0.009936454802497925,0.020077423563922,-0.002702994006444269
